"","Customer_ID","Recency","Frequency","Count_of_transactions","Total_Amount","DPR","Age","Avg_Amount","CSI","months_inactive","CLV"
"3641","16025",0,0,1,439.66,28,29,439.66,"4",0,19.9104422607393
"3642","16026",0,0,1,236.09,30,43,236.09,"2",0,10.0750702155327
"3643","16027",609,14,15,2048.36,20,700,136.557333333333,"2",0.597017973856209,93.3318196061392
"3644","16028",0,0,1,82.2,5,595,82.2,"2",0,5.73632031426371
"3645","16029",693,69,70,109620.87,56,731,1566.01242857143,"5",0.0627717391304348,4895.98674337298
"3646","16030",0,0,1,331.24,28,309,331.24,"2",0,20.3610236631662
"3647","16031",155,1,2,547.9,91,247,273.95,"4",0.0532646048109966,19.0006265821431
"3648","16032",67,5,6,1965.72,130,523,327.62,"3",0.0106858054226475,75.01150152141
"3649","16033",480,24,25,10608.81,605,485,424.352399999999,"3",0.0117830551464572,497.090162429121
"3650","16034",213,5,6,911.32,43,409,151.886666666667,"2",0.129090909090909,36.3803681551023
"3651","16035",0,0,1,217.73,21,560,217.73,"2",0,13.7888726309097
"3652","16036",533,3,4,2556.84,120,620,639.21,"6",0.127817745803357,137.296192588106
"3653","16037",379,4,5,1509.34,62,648,301.868,"3",0.18047619047619,82.7595750641128
"3654","16038",194,2,3,471.78,24,201,157.26,"3",0.258722222222222,24.5240145130447
"3655","16039",205,1,2,456.4,27,628,228.2,"4",0.220385304659498,28.9551500828234
"3656","16040",544,6,7,2416.9,95,609,345.271428571428,"4",0.146236559139785,154.152411597011
"3657","16041",111,1,2,3166.4,6,141,1583.2,"5",0.740277777777778,141.241189158555
"3658","16042",431,5,6,2245.32,88,453,374.22,"4",0.112250434027778,150.168954212892
"3659","16043",444,7,8,1856.59,56,481,232.07375,"2",0.205574845679012,67.9559932283854
"3660","16044",0,0,1,340.84,19,435,340.84,"3",0,22.8707793008639
"3661","16045",379,6,7,3434.93,111,498,490.704285714286,"5",0.0859410430839002,42.0715154613782
"3662","16046",0,0,1,235.78,22,562,235.78,"2",0,11.8870962627434
"3663","16047",0,0,1,107.14,1,682,107.14,"2",NA,NA
"3664","16048",176,2,3,818.79,30,549,272.93,"1",0.16765873015873,26.5472499295536
"3665","16049",476,5,6,1852.15,383,516,308.691666666667,"4",0.0327823691460055,109.99651688323
"3666","16050",228,2,3,300.7,19,401,100.233333333333,"1",0.379930555555556,10.7360222689705
"3667","16051",0,0,1,188.44,12,681,188.44,"2",0,12.5938518992179
"3668","16052",0,0,1,362.06,34,54,362.06,"3",0,17.1517658049295
"3669","16053",578,4,5,3634.84,169,610,726.968000000001,"6",0.0998344847438112,249.896877341721
"3670","16054",472,3,4,2111.88,109,617,527.97,"6",0.130027548209366,104.518329964366
"3671","16055",0,0,1,134.8,8,220,134.8,"2",0,0.757493120585877
"3672","16056",0,0,1,650.75,66,45,650.75,"4",0,26.8775715070684
"3673","16057",685,6,7,3854.85,175,701,550.692857142857,"5",0.105222734254992,333.172250301381
"3674","16058",0,0,1,62.7,2,406,62.7,"2",0,1.52404722586273
"3675","16059",504,11,12,3053.57,233,569,254.464166666667,"4",0.0430769230769231,171.813850569128
"3676","16060",94,2,3,541.95,22,494,180.65,"3",0.136292270531401,31.6822430512992
"3677","16061",0,0,1,89.65,3,431,89.65,"3",0,4.03021856441427
"3678","16062",527,6,7,2863.45,134,536,409.064285714286,"4",0.0954785628019324,69.239242272969
"3679","16063",0,0,1,335.32,23,260,335.32,"3",0,12.4356861438493
"3680","16064",0,0,1,109.31,17,725,109.31,"1",0,10.5569658054197
"3681","16065",98,5,6,1992.13,214,463,332.021666666667,"2",0.00928424873737374,46.7829456010109
"3682","16066",108,4,5,1521.04,77,124,304.208,"3",0.0360138888888889,72.6691775868293
"3683","16067",113,2,3,3269.11,60,675,1089.70333333333,"5",0.056198175787728,166.446139509142
"3684","16068",0,0,1,115.73,34,593,115.73,"2",0,3.90792017784462
"3685","16069",0,0,1,457.7,25,417,457.7,"3",0,19.0238089363387
"3686","16070",10,1,2,852.15,32,32,426.075,"3",0.0104166666666667,30.1505315588458
"3687","16071",611,3,4,1076.8,62,655,269.2,"4",0.282851080246914,67.5849043522603
"3688","16072",261,2,3,4180.09,414,549,1393.36333333333,"4",0.016417714884696,390.607739590199
"3689","16073",0,0,1,122.4,1,297,122.4,"3",NA,NA
"3690","16074",0,0,1,252.5,23,390,252.5,"3",0,15.2403487131365
"3691","16075",62,1,2,736.93,41,564,368.465,"4",0.0516666666666667,44.5719908372511
"3692","16076",205,8,9,2234.73,71,208,248.303333333333,"3",0.0533962673611111,130.533088992324
"3693","16077",0,0,1,2300.4,8,625,2300.4,"5",0,197.138430842204
"3694","16078",386,1,2,362.99,39,669,181.495,"3",0.33859649122807,11.8548014884715
"3695","16079",24,2,3,1352,18,40,450.666666666667,"5",0.0400694444444444,110.685732169713
"3696","16080",369,3,4,602.56,29,450,150.64,"3",0.424137931034483,10.0748880728014
"3697","16081",618,7,8,4278.96,235,674,534.87,"5",0.0561270057523463,326.844574625311
"3698","16082",0,0,1,106.75,16,670,106.75,"2",0,3.98780604755729
"3699","16083",288,3,4,2351.42,61,388,587.855,"6",0.137123015873016,58.01500214583
"3700","16084",0,0,1,436.18,38,299,436.18,"3",0,25.5300022700378
"3701","16085",665,11,12,2341.03,259,688,195.085833333333,"4",0.0592691622103387,-15.4665877686684
"3702","16086",678,9,10,2687.73,66,737,268.773,"4",0.176551649305556,89.039841743861
"3703","16087",300,4,5,1739.92,6,689,347.984,"4",1.11111111111111,110.742170242006
"3704","16088",16,1,2,1437.43,3,591,718.715,"5",0.106666666666667,84.0763260484906
"3705","16089",123,1,2,263.49,42,509,131.745,"2",0.0891606280193237,8.9713551771113
"3706","16090",0,0,1,180.56,18,624,180.56,"2",0,12.1770514228547
"3707","16091",44,1,2,315.06,16,198,157.53,"1",0.0862745098039216,14.8953029280412
"3708","16092",465,4,5,1587.94,60,579,317.588,"3",0.174157303370786,68.9553799113392
"3709","16093",0,0,1,17,1,106,17,"2",NA,NA
"3710","16094",591,9,10,3695.56,101,602,369.556,"5",0.101032763532764,216.91144846365
"3711","16095",0,0,1,447.05,30,456,447.05,"4",0,34.1273416054663
"3712","16096",381,3,4,1584.97,58,645,396.2425,"4",0.195384615384615,36.6242390354301
"3713","16097",0,0,1,185.05,10,240,185.05,"1",0,11.0439881698995
"3714","16098",637,13,14,4010.7,83,724,286.478571428571,"2",0.142496271439224,170.35930293086
"3715","16099",596,6,7,1573.2,44,646,224.742857142857,"4",0.292136437908497,94.0503564555903
"3716","16100",0,0,1,582.64,37,462,582.64,"4",0,40.9079056158679
"3717","16101",491,3,4,3229.16,153,561,807.290000000001,"5",0.0856893542757417,234.733656344901
"3718","16102",86,2,3,1842.14,41,128,614.046666666667,"5",0.0511904761904762,38.7036792137221
"3719","16103",693,20,21,6191.71,111,700,294.843333333334,"3",0.11608040201005,365.264163504199
"3720","16104",672,7,8,2774.46,187,733,346.8075,"3",0.0969636844636845,122.400713286595
"3721","16105",356,4,5,2386.19,92,604,477.238,"5",0.108868501529052,135.970495602409
"3722","16106",0,0,1,108.38,6,65,108.38,"1",0,8.43293902327765
"3723","16107",166,6,7,3204.16,16,183,457.737142857143,"4",0.184490740740741,185.947273007977
"3724","16108",547,3,4,2235.92,124,631,558.98,"5",0.136059286898839,121.110207193781
"3725","16109",480,2,3,939.48,30,698,313.16,"5",0.533287037037037,43.1196589693827
"3726","16110",477,3,4,1781.59,343,522,445.3975,"6",0.0370629370629371,84.4914059630992
"3727","16111",0,0,1,549.33,72,428,549.33,"3",0,29.6560747490326
"3728","16112",195,3,4,195.74,15,338,48.935,"3",0.433240740740741,7.48257936351339
"3729","16113",0,0,1,161.38,30,183,161.38,"2",0,13.3228831290781
"3730","16114",0,0,1,135.75,8,170,135.75,"2",0,9.65786361021327
"3731","16115",565,11,12,2553.8,230,574,212.816666666666,"3",0.045059144072302,113.975798560452
"3732","16116",0,0,1,612.78,34,211,612.78,"4",0,27.3783684571531
"3733","16117",402,2,3,654.4,64,591,218.133333333333,"3",0.152272727272727,42.4366549867201
"3734","16118",0,0,1,4376.25,41,652,4376.25,"5",0,199.122592466806
"3735","16119",715,7,8,1720.81,37,723,215.10125,"3",0.449685534591195,48.3709802067564
"3736","16120",363,1,2,2967.51,84,422,1483.755,"6",0.132967032967033,121.047939164074
"3737","16121",508,3,4,1450.04,256,565,362.51,"6",0.0493683187560739,47.7647831397803
"3738","16122",352,5,6,895.62,28,425,149.27,"4",0.221383647798742,30.6493667565034
"3739","16123",0,0,1,307.78,16,51,307.78,"3",0,10.1313551021581
"3740","16124",415,3,4,1772.49,63,732,443.1225,"4",0.170781893004115,45.2521061806689
"3741","16125",358,13,14,4292.35,168,725,306.596428571428,"3",0.0417249417249417,300.83664744017
"3742","16126",708,14,15,14644.6,144,737,976.306666666667,"4",0.0619422572178478,377.568193662809
"3743","16127",687,1,2,801.31,75,726,400.655,"5",0.309459459459459,49.4364715945734
"3744","16128",494,9,10,3801.05,155,511,380.105,"4",0.0909837323511357,100.260624449168
"3745","16129",100,2,3,1396.05,91,507,465.35,"4",0.0350877192982456,79.883784591202
"3746","16130",195,3,4,987.48,53,617,246.87,"3",0.12037037037037,65.0952531974167
"3747","16131",686,7,8,9957.41999999999,131,737,1244.6775,"6",0.104886595310907,526.45835164913
"3748","16132",83,1,2,664.2,14,627,332.1,"4",0.172829861111111,34.0540752543724
"3749","16133",615,49,50,22992.26,304,618,459.8452,"4",0.0376863766339869,459.752541089799
"3750","16134",519,4,5,2145.34,85,540,429.068,"6",0.150446859903382,152.967075278699
"3751","16135",321,1,2,819.45,35,583,409.725,"5",0.281615497076023,29.7397662168583
"3752","16136",604,3,4,946.8,44,663,236.7,"5",0.447376543209877,35.5072056461201
"3753","16137",0,0,1,422.7,28,680,422.7,"4",0,15.9169440311095
"3754","16138",212,2,3,910.35,35,590,303.45,"4",0.19633487654321,63.6044631487983
"3755","16139",718,4,5,1111.15,47,736,222.23,"5",0.427380952380952,67.1797066883338
"3756","16140",376,2,3,1433.46,50,441,477.82,"5",0.198941798941799,58.9291167794559
"3757","16141",329,1,2,955.94,47,417,477.97,"6",0.223809523809524,28.9717642351992
"3758","16142",0,0,1,535.34,37,249,535.34,"4",0,36.1745214578906
"3759","16143",726,11,12,4555.08,107,729,379.59,"3",0.109009009009009,238.780603662665
"3760","16144",0,0,1,175.2,1,246,175.2,"2",NA,NA
"3761","16145",576,18,19,6805.44,217,584,358.181052631579,"4",0.0486111111111111,172.726798570744
"3762","16146",291,3,4,946.38,34,448,236.595,"3",0.2425,83.3320064503826
"3763","16147",539,4,5,2398.91,113,672,479.782,"5",0.133076131687243,116.571963025305
"3764","16148",140,1,2,386.62,9,436,193.31,"3",0.583506944444444,4.42963383300465
"3765","16149",425,2,3,422.22,30,429,140.74,"4",0.488553639846743,35.3962737341739
"3766","16150",680,9,10,4002.17,143,722,400.217,"4",0.105419896640827,174.803929672063
"3767","16152",0,0,1,1829.04,29,268,1829.04,"5",0,14.1209049041139
"3768","16153",513,10,11,5133.49,161,562,466.680909090909,"4",0.076,392.766808606384
"3769","16155",158,3,4,796.9,45,539,199.225,"3",0.112086288416076,62.8472530216759
"3770","16156",729,17,18,6188.18,199,737,343.787777777778,"4",0.0934615384615385,197.693049400614
"3771","16157",57,2,3,656.69,12,72,218.896666666667,"3",0.111846405228758,40.1653402487696
"3772","16158",212,7,8,628.32,29,734,78.54,"2",0.207802287581699,27.601343835986
"3773","16159",455,3,4,1232.79,31,736,308.1975,"4",0.297385620915033,49.2557201622162
"3774","16160",20,1,2,1025.44,20,85,512.72,"4",0.0350877192982456,35.0722123171096
"3775","16161",668,41,42,12580.06,458,669,299.525238095237,"3",0.0196528390703148,599.52685536814
"3776","16162",0,0,1,37.4,2,252,37.4,"2",0,1.09934263380752
"3777","16163",505,5,6,2407.98,59,737,401.33,"4",0.251223051409619,81.8541234419713
"3778","16164",25,2,3,822.48,27,42,274.16,"3",0.0252946127946128,22.8062570803824
"3779","16165",0,0,1,79.9,1,505,79.9,"2",NA,NA
"3780","16166",263,1,2,435.83,18,691,217.915,"4",0.41739417989418,4.81301027535967
"3781","16167",324,3,4,1386.12,51,738,346.53,"4",0.174171146953405,111.934162465198
"3782","16168",726,55,56,10360.67,131,736,185.011964285714,"3",0.079344262295082,275.896722544322
"3783","16169",67,3,4,1822.97,71,75,455.7425,"4",0.026603835978836,75.1544640094769
"3784","16170",609,19,20,6869,254,659,343.45,"5",0.0462382941027588,235.446872339085
"3785","16171",0,0,1,73.2,3,59,73.2,"2",0,4.72899017058691
"3786","16172",418,6,7,1884.55,81,513,269.221428571429,"2",0.124404761904762,139.867433034235
"3787","16173",83,5,6,1418.32,70,98,236.386666666667,"2",0.0333500669344043,105.263129189288
"3788","16174",477,6,7,2246.75,28,603,320.964285714286,"4",0.2484375,116.422240929931
"3789","16175",469,6,7,1836.44,59,563,262.348571428572,"4",0.161168384879725,92.9402559697216
"3790","16176",199,3,4,2052.69,53,620,513.1725,"5",0.0934272300469483,183.403166811385
"3791","16177",597,6,7,2247.31,79,647,321.044285714286,"4",0.170073599240266,97.7697447118853
"3792","16178",263,1,2,612.6,24,401,306.3,"5",0.365219907407407,18.4985594952356
"3793","16179",0,0,1,215.83,11,60,215.83,"3",0,8.80609346616692
"3794","16180",434,10,11,16249.87,171,534,1477.26090909091,"5",0.0443762781186094,1177.59006890558
"3795","16181",0,0,1,305.54,11,73,305.54,"2",0,23.6790470377115
"3796","16182",568,8,9,9971.65,20,640,1107.96111111111,"5",0.378638888888889,440.047385478815
"3797","16183",340,3,4,1077.81,32,407,269.4525,"4",0.283333333333333,50.1560037036095
"3798","16184",147,5,6,1158.79,26,211,193.131666666667,"2",0.111363636363636,64.3850912162681
"3799","16185",548,2,3,644.72,39,564,214.906666666667,"4",0.468411680911681,48.2355610672606
"3800","16186",708,22,23,8718.42999999999,172,730,379.062173913043,"4",0.0468253968253968,667.541454636178
"3801","16187",253,10,11,6911.44,160,284,628.312727272727,"4",0.0286848072562358,637.411901298099
"3802","16188",364,4,5,1087.66,72,408,217.532,"3",0.1662100456621,69.7650532862019
"3803","16189",70,1,2,215.48,9,85,107.74,"2",0.233472222222222,13.4445179145411
"3804","16190",685,7,8,2723.55,89,725,340.44375,"4",0.193491054613936,175.521020671151
"3805","16191",726,16,17,15677.82,113,728,922.224705882353,"6",0.104761904761905,787.665571410127
"3806","16192",0,0,1,351.3,11,735,351.3,"2",0,24.3076848050593
"3807","16193",174,1,2,630.43,38,410,315.215,"4",0.156756756756757,26.9644752630969
"3808","16194",0,0,1,308.6,8,375,308.6,"3",0,12.5942679753239
"3809","16195",0,0,1,323.25,16,723,323.25,"3",0,7.48976756981842
"3810","16196",0,0,1,93.3,4,488,93.3,"2",0,4.53727021048925
"3811","16197",254,8,9,2016.71,52,723,224.078888888889,"3",0.0920138888888889,91.1592696684932
"3812","16198",362,1,2,1030.041,31,437,515.0205,"5",0.377083333333333,36.758722400672
"3813","16199",239,6,7,942.75,2,631,134.678571428571,"1",0.885185185185185,93.7997765655408
"3814","16200",733,8,9,5608.09999999998,361,737,623.12222222222,"5",0.0399237472766885,344.570162342418
"3815","16201",412,4,5,2112.12,86,415,422.424,"5",0.11166440831075,128.301943034908
"3816","16202",377,6,7,2501.99,105,737,357.427142857143,"4",0.102168021680217,59.7168507303493
"3817","16203",446,5,6,943.84,56,504,157.306666666667,"3",0.228717948717949,13.3095335867056
"3818","16204",708,2,3,918.71,86,731,306.236666666667,"5",0.236,71.8726312768376
"3819","16205",512,6,7,1820.11,147,542,260.015714285715,"4",0.0870819160997733,-0.763136095185409
"3820","16206",630,11,12,2589.87,187,684,215.8225,"3",0.0878602975360297,121.544601384784
"3821","16207",0,0,1,394.38,19,25,394.38,"4",0,27.5374767475959
"3822","16208",609,9,10,3440.45,180,653,344.045,"4",0.0805500440917108,124.080220696363
"3823","16209",458,8,9,4146.78,51,546,460.753333333333,"4",0.231313131313131,219.286331178215
"3824","16210",736,30,31,33750.97,145,737,1088.74096774194,"5",0.0962091503267974,2224.73085331445
"3825","16211",350,2,3,1090.59,35,438,363.53,"5",0.333333333333333,60.1676856702624
"3826","16212",651,3,4,1293.71,71,670,323.4275,"5",0.281818181818182,45.2080680135628
"3827","16213",0,0,1,159,6,78,159,"1",0,8.2758358844714
"3828","16214",265,3,4,2038.25,84,435,509.5625,"6",0.0910652920962199,117.151774825723
"3829","16215",0,0,1,242.35,14,80,242.35,"2",0,12.6714709296312
"3830","16216",0,0,1,914.93,37,267,914.93,"5",0,16.5719868281999
"3831","16217",47,1,2,304.25,13,282,152.125,"1",0.111805555555556,14.0695136295252
"3832","16218",532,11,12,3968.67,82,561,330.7225,"4",0.131368312757202,155.861190829041
"3833","16219",0,0,1,40.8,1,500,40.8,"3",NA,NA
"3834","16221",450,8,9,2019.92,177,486,224.435555555556,"3",0.063031045751634,123.998528072993
"3835","16222",403,1,2,1272.05,133,721,636.025,"5",0.093287037037037,86.3755301262791
"3836","16223",21,1,2,1087.05,101,395,543.525,"4",0.00573770491803279,21.4960246275629
"3837","16224",330,4,5,1616.54,107,387,323.308,"5",0.0956400966183575,56.0142734238864
"3838","16225",626,12,13,2859.31,189,670,219.946923076923,"3",0.0697835377183203,159.993324771537
"3839","16226",210,4,5,672.17,23,413,134.434,"2",0.233333333333333,34.1620246063721
"3840","16227",310,2,3,1027.22,28,535,342.406666666667,"4",0.313131313131313,37.2331578932752
"3841","16228",15,1,2,885.71,45,400,442.855,"4",0.00943396226415094,32.866227099404
"3842","16229",477,5,6,2867.86,144,564,477.976666666667,"6",0.0908571428571428,157.32567811313
"3843","16230",31,1,2,542.03,32,220,271.015,"3",0.0303921568627451,23.8792671626175
"3844","16231",218,3,4,1074.47,69,597,268.6175,"2",0.0734147025813692,68.4494172621097
"3845","16232",507,5,6,2712.97,60,550,452.161666666667,"5",0.1625,172.487884867148
"3846","16233",666,8,9,1818.31,49,737,202.034444444445,"3",0.308314043209877,46.4949723478044
"3847","16234",85,2,3,333.18,13,561,111.06,"1",0.202380952380952,15.9086870743715
"3848","16235",430,7,8,2043.71,79,470,255.46375,"3",0.126843657817109,59.0288858351712
"3849","16236",0,0,1,432.2,20,78,432.2,"4",0,26.8942039236171
"3850","16237",0,0,1,136.65,7,437,136.65,"2",0,5.80010311527793
"3851","16238",0,0,1,63.66,6,422,63.66,"2",0,3.52953321536152
"3852","16239",407,5,6,1492.2,24,463,248.7,"3",0.399019607843137,87.4940579379347
"3853","16240",53,1,2,3718.8,126,77,1859.4,"4",0.0131944444444444,225.392139828818
"3854","16241",401,14,15,3992.85999999999,500,410,266.190666666666,"3",0.0139105676956874,224.932461798586
"3855","16242",626,12,13,7404.65,348,634,569.588461538461,"6",0.0310978638847491,724.87166368153
"3856","16243",21,1,2,409.1,49,54,204.55,"2",0.0140277777777778,6.22551321098138
"3857","16244",161,1,2,1522.75,88,372,761.375,"5",0.0596141975308642,39.3574666879704
"3858","16245",233,2,3,1413.66,80,256,471.22,"5",0.0872815230961299,31.4301450500276
"3859","16246",210,1,2,821.35,79,669,410.675,"4",0.0804438058748404,42.2884683533416
"3860","16247",0,0,1,114.56,16,170,114.56,"2",0,3.98680087241645
"3861","16248",0,0,1,152.94,7,61,152.94,"1",0,8.73274124758306
"3862","16249",187,4,5,1800.07,67,239,360.014,"4",0.0916666666666667,131.19501524838
"3863","16250",125,2,3,565.24,29,386,188.413333333333,"4",0.122549019607843,33.9581503893642
"3864","16251",0,0,1,128.31,20,512,128.31,"2",0,8.09129871482592
"3865","16252",0,0,1,295.09,21,382,295.09,"3",0,7.89388359491749
"3866","16253",665,6,7,7272.2,218,731,1038.88571428571,"6",0.0748826951951952,248.663898257907
